stem,variant,system,dataset,sample_i,cta_active_pct
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,47,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,48,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,49,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,50,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,51,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,52,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,53,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,54,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,55,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,56,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,57,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,58,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,59,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,60,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,61,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,62,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,63,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,64,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,65,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,66,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,67,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,68,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,69,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,70,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,71,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,72,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,73,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,74,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,75,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,76,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,77,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,78,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,79,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,80,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,81,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,82,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,83,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,84,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,85,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,86,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,87,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,88,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,89,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,90,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,91,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,92,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,93,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,94,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,95,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,96,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,97,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,98,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,99,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,100,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,101,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,102,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,103,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,104,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,105,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,106,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,107,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,108,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,109,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,110,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,111,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,112,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,113,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,114,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,115,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,116,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,117,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,118,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,119,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,120,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,121,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,122,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,123,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,124,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,125,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,126,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,127,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,128,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,129,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,130,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,131,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,132,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,133,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,134,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,135,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,136,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,137,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,138,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,139,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,140,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,141,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,142,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,143,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,144,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,145,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,146,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,147,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,148,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,149,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,150,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,151,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,152,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,153,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,154,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,155,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,156,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,157,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,158,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,159,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,160,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,161,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,162,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,163,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,164,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,165,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,166,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,167,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,168,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,169,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,170,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,171,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,172,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,173,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,174,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,175,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,176,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,177,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,178,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,179,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,180,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,181,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,182,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,183,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,184,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,185,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,186,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,187,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,188,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,189,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,190,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,191,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,192,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,193,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,194,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,195,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,196,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,197,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,198,100.000000
cta_quiver_sift1b_q6_ef45_pw1,cta,Quiver,sift1b,199,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,0,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,1,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,2,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,3,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,4,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,5,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,6,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,7,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,8,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,9,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,10,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,11,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,12,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,13,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,14,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,15,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,16,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,17,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,18,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,19,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,20,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,21,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,22,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,23,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,24,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,25,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,26,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,27,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,28,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,29,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,30,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,31,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,32,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,33,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,34,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,35,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,36,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,37,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,38,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,39,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,40,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,41,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,42,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,43,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,44,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,45,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,46,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,47,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,48,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,49,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,50,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,51,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,52,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,53,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,54,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,55,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,56,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,57,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,58,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,59,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,60,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,61,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,62,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,63,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,64,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,65,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,66,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,67,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,68,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,69,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,70,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,71,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,72,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,73,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,74,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,75,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,76,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,77,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,78,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,79,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,80,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,81,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,82,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,83,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,84,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,85,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,86,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,87,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,88,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,89,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,90,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,91,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,92,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,93,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,94,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,95,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,96,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,97,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,98,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,99,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,100,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,101,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,102,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,103,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,104,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,105,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,106,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,107,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,108,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,109,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,110,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,111,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,112,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,113,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,114,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,115,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,116,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,117,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,118,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,119,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,120,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,121,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,122,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,123,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,124,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,125,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,126,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,127,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,128,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,129,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,130,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,131,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,132,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,133,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,134,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,135,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,136,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,137,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,138,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,139,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,140,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,141,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,142,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,143,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,144,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,145,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,146,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,147,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,148,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,149,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,150,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,151,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,152,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,153,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,154,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,155,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,156,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,157,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,158,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,159,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,160,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,161,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,162,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,163,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,164,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,165,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,166,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,167,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,168,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,169,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,170,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,171,100.000000
