stem,variant,system,dataset,sample_id,hop,wait_us,compute_us
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1507,32,3654.956818,146.431997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1508,33,3772.974014,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1509,34,3818.988800,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1510,35,3810.167313,122.879997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1511,36,3808.975220,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1512,37,3857.851028,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1513,38,3777.980804,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1514,39,3693.103790,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1515,40,3916.978836,119.808003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1516,41,3711.223602,140.287995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1517,42,3880.023956,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1518,43,3824.949265,107.519999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1519,44,3149.032593,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1520,45,2918.004990,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1521,46,2011.060715,142.335996
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1522,47,1251.935959,100.351997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1523,48,1372.098923,106.495999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1524,49,1241.922379,55.296000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1525,50,1167.058945,54.272000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1526,51,1135.110855,49.152002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1527,52,1049.041748,61.439998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1528,53,1046.180725,125.952005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1529,54,1040.935516,59.392001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1530,55,1011.133194,58.368001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1531,56,967.979431,78.847997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1532,57,1025.199890,50.175998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1533,58,941.991806,123.903997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1534,59,1019.001007,53.247999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1535,60,961.065292,94.208002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1536,61,941.038132,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1537,62,1062.154770,48.128001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1538,63,952.005386,45.056000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1539,64,932.216644,46.080001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1540,65,924.825668,45.056000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1541,66,962.018967,53.247999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1542,67,911.951065,41.983999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1543,0,2265.214920,432.128012
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1544,1,8451.223373,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1545,2,9835.004807,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1546,3,10161.876678,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1547,4,9805.917740,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1548,5,9692.192078,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1549,6,9593.963623,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1550,7,9726.047516,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1551,8,9623.050690,171.008006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1552,9,9733.915329,121.855997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1553,10,9670.972824,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1554,11,9576.082230,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1555,12,9661.912918,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1556,13,9607.791901,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1557,14,9812.116623,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1558,15,9492.158890,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1559,16,9913.921356,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1560,17,9951.829910,159.743994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1561,18,9860.038757,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1562,19,9727.954865,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1563,20,10020.017624,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1564,21,9891.986847,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1565,22,9725.093842,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1566,23,9451.866150,177.151993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1567,24,9536.981583,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1568,25,9520.053864,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1569,26,9665.966034,161.791995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1570,27,9604.930878,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1571,28,9952.068329,138.239995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1572,29,9934.902191,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1573,30,9870.052338,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1574,31,9635.925293,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1575,32,9734.869003,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1576,33,9809.970856,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1577,34,9812.116623,173.056006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1578,35,9616.136551,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1579,36,9819.030762,133.120000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1580,37,9976.863861,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1581,38,9702.205658,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1582,39,9897.947311,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1583,40,9915.828705,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1584,41,9929.180145,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1585,42,10053.873062,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1586,43,10171.890259,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1587,44,9891.986847,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1588,45,9799.003601,107.519999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1589,46,7272.958755,72.704002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1590,47,3643.989563,65.536000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1591,48,1935.958862,98.304003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1592,49,1034.021378,89.088000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1593,50,442.028046,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1594,51,1065.969467,78.847997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1595,52,312.089920,80.895998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1596,53,271.081924,78.847997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1597,54,262.022018,72.704002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1598,55,247.001648,101.375997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1599,56,221.014023,76.800004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1600,57,215.053558,76.800004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1601,58,205.993652,80.895998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1602,59,193.834305,108.543999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1603,60,202.894211,58.368001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1604,61,257.968903,137.216002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1605,62,116.109848,120.832004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1606,63,125.169754,86.015999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1607,64,231.981277,57.344001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1608,65,479.936600,91.136001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1609,66,431.060791,54.272000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1610,67,1163.005829,52.223999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1611,68,2056.837082,162.816003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1612,69,2233.982086,58.368001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1613,70,4889.011383,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1614,71,4735.946655,68.608001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1615,72,5144.834518,49.152002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1616,73,5954.027176,79.871997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1617,74,5881.071091,41.983999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1618,75,6865.978241,47.104001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1619,0,8289.098740,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1620,1,17986.059189,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1621,2,9808.063507,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1622,3,9686.946869,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1623,4,9593.963623,128.000006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1624,5,9938.001633,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1625,6,9658.813477,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1626,7,9732.007980,174.079999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1627,8,9548.902512,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1628,9,9676.933289,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1629,10,9652.853012,134.143993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1630,11,9743.928909,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1631,12,9845.972061,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1632,13,9612.083435,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1633,14,9852.886200,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1634,15,9856.939316,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1635,16,9757.041931,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1636,17,9556.055069,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1637,18,9692.907333,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1638,19,9708.881378,167.935997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1639,20,9721.040726,160.768002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1640,21,9711.980820,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1641,22,9735.822678,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1642,23,9953.975677,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1643,24,9701.967239,168.960005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1644,25,9563.207626,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1645,26,9816.884995,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1646,27,9696.960449,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1647,28,9845.972061,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1648,29,9919.881821,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1649,30,9705.066681,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1650,31,9783.029556,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1651,32,9918.928146,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1652,33,9763.956070,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1653,34,9628.057480,128.000006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1654,35,9703.159332,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1655,36,9831.190109,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1656,37,9701.013565,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1657,38,9052.038193,151.552007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1658,39,7892.131805,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1659,40,6927.013397,133.120000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1660,41,5561.113358,130.048007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1661,42,4948.854446,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1662,43,4274.129868,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1663,44,3843.069077,154.624000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1664,45,2846.002579,149.504006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1665,46,1818.895340,93.184002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1666,47,1005.172729,95.232002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1667,48,903.129578,105.471998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1668,49,555.992126,90.112001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1669,50,534.057617,108.543999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1670,51,262.022018,97.280003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1671,52,251.054764,76.800004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1672,53,273.942947,53.247999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1673,54,363.826752,65.536000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1674,55,308.990479,74.752003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1675,56,298.976898,105.471998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1676,57,405.073166,72.704002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1677,58,379.085541,103.423998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1678,59,479.936600,200.703993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1679,60,1535.892487,47.104001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1680,61,1721.858978,50.175998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1681,62,1865.863800,40.959999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1682,63,3149.986267,102.399997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1683,64,2489.089966,59.392001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1684,65,4130.840302,49.152002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1685,66,5012.989044,96.256003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1686,67,5378.961563,41.983999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1687,68,6288.051605,40.959999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1688,69,7611.036301,152.575999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1689,70,7167.100906,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1690,0,8549.928665,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1691,1,17333.030701,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1692,2,9211.063385,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1693,3,9622.097015,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1694,4,9769.916534,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1695,5,9716.987610,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1696,6,9673.118591,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1697,7,9694.099426,133.120000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1698,8,9596.109390,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1699,9,9876.012802,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1700,10,9782.075882,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1701,11,9660.005569,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1702,12,9787.082672,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1703,13,9696.960449,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1704,14,9727.001190,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1705,15,9888.887405,134.143993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1706,16,9527.921677,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1707,17,9903.192520,128.000006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1708,18,9841.918945,122.879997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1709,19,9601.116180,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1710,20,9783.029556,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1711,21,9858.131409,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1712,22,9658.098221,130.048007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1713,23,9948.015213,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1714,24,9753.942490,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1715,25,9814.023972,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1716,26,9970.903397,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1717,27,9665.966034,138.239995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1718,28,9399.890900,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1719,29,9790.897369,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1720,30,9957.075119,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1721,31,9836.912155,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1722,32,9778.976440,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1723,33,9902.000427,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1724,34,9834.051132,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1725,35,9409.904480,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1726,36,9061.098099,161.791995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1727,37,8135.080338,146.431997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1728,38,7476.091385,133.120000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1729,39,6927.013397,140.287995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1730,40,6207.942963,167.935997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1731,41,5266.189575,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1732,42,4807.949066,122.879997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1733,43,3859.043121,118.784003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1734,44,2805.948257,154.624000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1735,45,2269.983292,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1736,46,1523.017883,79.871997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1737,47,1250.982285,210.943997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1738,48,1483.917236,196.608007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1739,49,1034.975052,88.064000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1740,50,387.907028,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1741,51,89.883804,95.232002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1742,52,331.163406,100.351997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1743,53,357.866287,91.136001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1744,54,483.989716,94.208002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1745,55,254.154205,89.088000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1746,56,684.022903,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1747,57,286.102295,80.895998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1748,58,1794.099808,145.408005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1749,59,2355.813980,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1750,60,2231.836319,88.064000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1751,61,3058.195114,414.719999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1752,62,2845.048904,44.032000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1753,63,4467.010498,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1754,64,4194.021225,56.320000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1755,65,6043.910980,39.935999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1756,66,6566.047668,168.960005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1757,67,5743.026733,64.511999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1758,0,8311.033249,138.239995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1759,1,17746.925354,142.335996
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1760,2,9084.939957,137.216002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1761,3,9242.057800,174.079999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1762,4,9673.118591,141.312003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1763,5,9770.870209,134.143993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1764,6,9503.126144,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1765,7,9691.953659,123.903997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1766,8,9632.110596,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1767,9,9757.995605,151.552007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1768,10,9572.982788,391.167998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1769,11,9520.053864,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1770,12,9742.975235,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1771,13,9713.888168,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1772,14,9793.043137,119.808003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1773,15,9631.872177,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1774,16,9778.976440,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1775,17,9777.069092,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1776,18,9855.031967,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1777,19,9625.911713,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1778,20,9860.038757,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1779,21,9855.031967,145.408005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1780,22,9765.863419,175.104007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1781,23,9850.978851,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1782,24,9826.183319,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1783,25,9895.801544,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1784,26,9793.996811,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1785,27,9757.041931,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1786,28,9698.867798,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1787,29,9546.995163,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1788,30,9924.888611,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1789,31,9815.931320,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1790,32,9567.022324,124.927998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1791,33,9886.980057,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1792,34,9598.970413,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1793,35,9433.031082,172.031999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1794,36,8744.001389,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1795,37,8581.876755,140.287995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1796,38,7843.017578,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1797,39,7513.046265,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1798,40,6827.116013,149.504006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1799,41,5650.043488,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1800,42,5376.100540,159.743994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1801,43,4191.160202,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1802,44,3545.999527,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1803,45,2872.943878,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1804,46,1880.884171,96.256003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1805,47,1297.950745,60.416002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1806,48,1082.897186,192.512006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1807,49,1219.034195,98.304003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1808,50,626.087189,107.519999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1809,51,142.097473,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1810,52,262.975693,89.088000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1811,53,683.069229,155.647993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1812,54,406.026840,68.608001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1813,55,1169.919968,79.871997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1814,56,272.989273,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1815,57,1328.945160,210.943997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1816,58,1432.895660,222.207993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,1817,59,1560.926437,166.912004
